1,0,1,1,1,1,0,0,"[01-, 10-, -11]",(!A&B)v(A&!B)v(B&C)
1,0,1,1,1,1,0,1,"[-00, 01-, -11, 10-]",(!B&!C)v(!A&B)v(B&C)v(A&!B)
1,0,1,1,1,1,1,0,"[--1, 01-, 10-]",(C)v(!A&B)v(A&!B)
1,0,1,1,1,1,1,1,"[0--, -0-, --1]",(!A)v(!B)v(C)
1,1,0,0,0,0,0,0,"[11-]",(A&B)
1,1,0,0,0,0,0,1,"[000, 11-]",(!A&!B&!C)v(A&B)
1,1,0,0,0,0,1,0,"[001, 11-]",(!A&!B&C)v(A&B)
1,1,0,0,0,0,1,1,"[00-, 11-]",(!A&!B)v(A&B)
1,1,0,0,0,1,0,0,"[-10, 11-]",(B&!C)v(A&B)
1,1,0,0,0,1,0,1,"[0-0, 11-]",(!A&!C)v(A&B)
1,1,0,0,0,1,1,0,"[001, -10, 11-]",(!A&!B&C)v(B&!C)v(A&B)
1,1,0,0,0,1,1,1,"[00-, 11-, -10]",(!A&!B)v(A&B)v(B&!C)
1,1,0,0,1,0,0,0,"[-11, 11-]",(B&C)v(A&B)
1,1,0,0,1,0,0,1,"[000, -11, 11-]",(!A&!B&!C)v(B&C)v(A&B)
1,1,0,0,1,0,1,0,"[0-1, 11-]",(!A&C)v(A&B)
1,1,0,0,1,0,1,1,"[00-, 11-, -11]",(!A&!B)v(A&B)v(B&C)
1,1,0,0,1,1,0,0,"[-1-]",(B)
1,1,0,0,1,1,0,1,"[0-0, -1-]",(!A&!C)v(B)
1,1,0,0,1,1,1,0,"[0-1, -1-]",(!A&C)v(B)
1,1,0,0,1,1,1,1,"[0--, -1-]",(!A)v(B)
1,1,0,1,0,0,0,0,"[1-0, 11-]",(A&!C)v(A&B)
1,1,0,1,0,0,0,1,"[-00, 11-]",(!B&!C)v(A&B)
1,1,0,1,0,0,1,0,"[001, 1-0, 11-]",(!A&!B&C)v(A&!C)v(A&B)
1,1,0,1,0,0,1,1,"[00-, 11-, -00]",(!A&!B)v(A&B)v(!B&!C)
1,1,0,1,0,1,0,0,"[-10, 1-0, 11-]",(B&!C)v(A&!C)v(A&B)
1,1,0,1,0,1,0,1,"[--0, 11-]",(!C)v(A&B)
1,1,0,1,0,1,1,0,"[001, -10, 1-0, 11-]",(!A&!B&C)v(B&!C)v(A&!C)v(A&B)
1,1,0,1,0,1,1,1,"[00-, --0, 11-]",(!A&!B)v(!C)v(A&B)
1,1,0,1,1,0,0,0,"[-11, 1-0]",(B&C)v(A&!C)
1,1,0,1,1,0,0,1,"[-00, -11, 11-]",(!B&!C)v(B&C)v(A&B)
1,1,0,1,1,0,1,0,"[0-1, 1-0, 11-]",(!A&C)v(A&!C)v(A&B)
1,1,0,1,1,0,1,1,"[-00, 00-, -11, 11-]",(!B&!C)v(!A&!B)v(B&C)v(A&B)
